species_name	bin_uri
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Monodonta labio	BOLD:ACB7447
Monodonta canalifera	BOLD:AAG7382
Monodonta neritoides	BOLD:ACV5823
Monodonta labio	BOLD:ADJ9372
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA2184
Mytilus chilensis	BOLD:AAA4735
Mytilus galloprovincialis	BOLD:AAA2184
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA4735
Mytilus galloprovincialis	BOLD:AAA2184
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA4735
Mytilus chilensis	BOLD:AAA4735
Myurella affinis	BOLD:AAB7047
Nacella mytilina	BOLD:AAA3752
Nacella mytilina	BOLD:AAA3752
Nacella mytilina	BOLD:AAA3752
Nacella mytilina	BOLD:AAA3752
Nacella mytilina	BOLD:AAA3752
Nassaria acuminata	BOLD:AAO6998
Nassarius nodifer	BOLD:AAB3092
Nassarius festivus	BOLD:ACH7261
Nassarius camelus	BOLD:AAO7539
Nassarius nodifer	BOLD:AAB3092
Nassarius dorsuosus	BOLD:AAX3415
Nassarius crematus	BOLD:AAO7367
Nassarius nodifer	BOLD:AAB3092
Nassarius hirasei	BOLD:ABY2530
Nassarius festivus	BOLD:ACH7262
Nassarius sinarus	BOLD:ADK5375
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus multifarius	BOLD:AAO8015
Manaria sp. MNHN IM 2007-36855	BOLD:ADJ4084
Margaritifera margaritifera	BOLD:AAA8986
Margaritifera hembeli	BOLD:ADK6707
Margaritifera togakushiensis	BOLD:AAX3663
Margaritifera laosensis	BOLD:ACS6860
Margaritifera togakushiensis	BOLD:AAX3663
Marionia sp. AAV-2014	BOLD:ACB7794
Marionia arborescens	BOLD:ACB7474
Martesia striata	BOLD:ADF2326
Megalobulimus sanctipauli	BOLD:ADK6801
Megalobulimus abbreviatus	BOLD:ADK1271
Megalobulimus abbreviatus	BOLD:ADK1271
Megalobulimus abbreviatus	BOLD:ADK6571
Meghimatium pictum	BOLD:AAM2192
Melampus fasciatus	BOLD:ADJ9486
Melanopsis sp. MFH-2015	BOLD:ADK5785
Melanopsis sp. MFH-2015	BOLD:ADK5785
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus veneriformis	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Melarhaphe neritoides	BOLD:AAG4377
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Loliolus beka	BOLD:ABA8796
Loliolus japonicus	BOLD:AAX6339
Loliolus beka	BOLD:ABA8797
Loliolus japonicus	BOLD:AAX6339
Loliolus beka	BOLD:ABA8796
Loliolus beka	BOLD:ABA8796
Loliolus japonicus	BOLD:AAX6339
Lottia scutum	BOLD:AAJ3025
Lymnaea stagnalis	BOLD:AAD4570
Lymnaea schirazensis	BOLD:AAY4012
Lymnaea viator	BOLD:AAJ2754
Lymnaea schirazensis	BOLD:AAY4012
Macomangulus tenuis	BOLD:ACR7697
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus veneriformis	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus multifarius	BOLD:AAO8015
Macridiscus multifarius	BOLD:AAO8015
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus multifarius	BOLD:AAO8015
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus multifarius	BOLD:AAO8015
Macridiscus veneriformis	BOLD:AAO8016
Macridiscus semicancellata	BOLD:AAO8016
Macridiscus veneriformis	BOLD:AAO8016
Macridiscus melanaegis	BOLD:AAL3879
Macridiscus melanaegis	BOLD:AAL3879
Leukoma staminea	BOLD:ABA9647
Limax sp. M661v	BOLD:AAJ2635
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Lyhnidia gjorgjevici	BOLD:ADK0475
Lymnaea humilis	BOLD:AAG1584
Galba schirazensis	BOLD:AAY4012
Leptoxis ampla	BOLD:ADK0056
Leptoxis praerosa	BOLD:ADK1434
Leucozonia cerata	BOLD:ADK0318
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6153
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6152
Liolophura japonica	BOLD:AAE6152
Liparotes obesula	BOLD:ADK3903
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina brevicula	BOLD:ACB8372
Littorina littorea	BOLD:AAA1269
Littorina littorea	BOLD:AAA1269
Histioteuthis miranda	BOLD:ADH1217
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:ADK5969
Indoplanorbis exustus	BOLD:ADJ8445
Indoplanorbis exustus	BOLD:ADJ8445
Indoplanorbis exustus	BOLD:ADJ8446
Indoplanorbis exustus	BOLD:ADJ8446
Indoplanorbis exustus	BOLD:ADJ8445
Indoplanorbis exustus	BOLD:ADJ8445
Indoplanorbis exustus	BOLD:ADJ8445
Isognomostoma isognomostomos	BOLD:ACQ7865
Jaminia quadridens	BOLD:ADR8820
Jaminia quadridens	BOLD:ADR8820
Jaminia quadridens	BOLD:ADR2040
Jaminia quadridens	BOLD:ADK5320
Jaminia quadridens	BOLD:ADR8820
Jaminia quadridens	BOLD:ADR2040
Jaminia quadridens	BOLD:ADK5320
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Leptochiton cascadiensis	BOLD:AAA8070
Leptoxis ampla	BOLD:ACB8260
Leptoxis praerosa	BOLD:ADK1434
Leptoxis ampla	BOLD:ADK0056
Leptoxis ampla	BOLD:ACB8260
Leptoxis ampla	BOLD:ACB8260
Leptoxis ampla	BOLD:ADK4865
Leptoxis ampla	BOLD:ADK0056
Leptoxis ampla	BOLD:ADK4865
Leptoxis ampla	BOLD:ADK4866
Leptoxis praerosa	BOLD:ADK1434
Leptoxis ampla	BOLD:ADK0056
Leptoxis praerosa	BOLD:ADK1434
Leptoxis ampla	BOLD:ADK0056
Leptoxis ampla	BOLD:ADK0056
Leptoxis ampla	BOLD:ACB8260
Leptoxis ampla	BOLD:ACB8260
Leptoxis ampla	BOLD:ACB8260
Leucozonia nassa	BOLD:ADK5077
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Littoraria sinensis	BOLD:ACH3757
Helix ligata	BOLD:ADK0549
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix ligata	BOLD:ADK1190
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix ligata	BOLD:ADK0915
Helix lucorum	BOLD:ABA2867
Helix ligata	BOLD:ADK0549
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Hemipolygona armata	BOLD:ADK2864
Hemistomia cockerelli	BOLD:ADK4319
Hemistomia fabrorum	BOLD:ACV7582
Hemistomia cockerelli	BOLD:ACV7385
Hemistomia fabrorum	BOLD:ACV7582
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia fabrorum	BOLD:ACV7582
Hemistomia fabrorum	BOLD:ACV6442
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia fabrorum	BOLD:ACV6442
Hemistomia cockerelli	BOLD:ACV7385
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia fabrorum	BOLD:ACW0081
Hemistomia cockerelli	BOLD:ACV7383
Hermaea oliviae	BOLD:ACV0007
Hermissenda emurai	BOLD:ADJ7582
Hermissenda crassicornis	BOLD:AAP1182
Hermissenda crassicornis	BOLD:AAP1182
Hermissenda opalescens	BOLD:ACQ6340
Heterogen longispira	BOLD:AAR9203
Hydrobioides nassa	BOLD:ABY2008
Hydrobioides nassa	BOLD:ABY2008
Hydrobioides nassa	BOLD:ABY2008
Hydrobioides nassa	BOLD:ABY2008
Idas modiolaeformis	BOLD:ADK7306
Idas modiolaeformis	BOLD:AAI2309
Ilanga sp. 1 LS-2016	BOLD:ACQ8161
Ilanga sp. 10 LS-2016	BOLD:ACQ1119
Illex argentinus	BOLD:ABA9189
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis cf. exustus	BOLD:AAD4286
Indoplanorbis exustus	BOLD:ADJ8445
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Littoraria subvittata	BOLD:ACH3111
Carychium sp. 2	BOLD:ACB3085
Zospeum sp. cf. spelaeum	BOLD:ACB2842
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haminoea orteai	BOLD:ACI0718
Hastula lanceata	BOLD:AAY2115
Hastula hastata	BOLD:ACM0547
Heleobia deserticola	BOLD:ADK8022
Heleobia transitoria	BOLD:ADK5950
Helix ligata	BOLD:ADK1190
Helix ligata	BOLD:ADK0549
Helix pomatia	BOLD:AAN4090
Helix pomatia	BOLD:AAN4090
Helix ligata	BOLD:ADJ8911
Jaminia quadridens	BOLD:ADR8820
Jaminia quadridens	BOLD:ADR2040
Jaminia quadridens	BOLD:ADK5320
Jaminia quadridens	BOLD:ADR8820
Juga nigrina	BOLD:ADK0835
Kerguelenella lateralis	BOLD:ACH6813
Lacuna pallidula	BOLD:AAX0592
Lamellidens consobrinus	BOLD:ABU9971
Lamellidens exolescens	BOLD:ADJ6969
Lamellidens exolescens	BOLD:ADJ6969
Lanceolaria grayana	BOLD:ADC7371
Lasmigona costata	BOLD:AAX0218
Lasmigona costata	BOLD:AAX0218
Latirus vischii	BOLD:ADJ7304
Latirus polygonus	BOLD:ADJ7304
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Lepetodrilus sp. CNR-2015	BOLD:ACQ8292
Gigantidas gladius	BOLD:AAC1293
Gigantidas gladius	BOLD:AAC1293
Glebula rotundata	BOLD:AAF5442
Glossodoris sp. 1 SBM-2016	BOLD:ADK4083
Gonatopsis octopedatus	BOLD:AAL3847
Gonatopsis makko	BOLD:AAY0953
Gonatopsis japonicus	BOLD:AAE3433
Gonatopsis octopedatus	BOLD:AAL3847
Gonatopsis borealis	BOLD:AAD1330
Gonatopsis borealis	BOLD:AAD1329
Gonatopsis japonicus	BOLD:AAE3433
Gonatus madokai	BOLD:AAE3426
Gonatus kamtschaticus	BOLD:AAE3425
Granulifusus sp. MNHN IM 2009-6658	BOLD:ACE6878
Granulomelon grandituberculatum	BOLD:ADJ7532
Granulomelon grandituberculatum	BOLD:ADJ7534
Granulomelon grandituberculatum	BOLD:ADJ7531
Granulomelon sp. A FC-2015	BOLD:ADJ8395
Granulomelon sp. A FC-2015	BOLD:ADJ8925
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Haliotis diversicolor	BOLD:AAD5674
Hemistomia fabrorum	BOLD:ACV6442
Videna froggatti	BOLD:ADF6974
Cellana rota	BOLD:AAW6221
Gabbia wykoffi	BOLD:ABW6998
Gabbia wykoffi	BOLD:ABY1998
Gabbia wykoffi	BOLD:ABY1998
Gabbia wykoffi	BOLD:ABW6997
Gabbia wykoffi	BOLD:ABW6997
Gabbia wykoffi	BOLD:ABY1998
Gafrarium sp. AMB2.1	BOLD:AAO5629
Gafrarium sp. AMB20	BOLD:AAO5629
Galba schirazensis	BOLD:AAY4012
Galba cubensis	BOLD:ACF5140
Galba cubensis	BOLD:ACF5140
Galba schirazensis	BOLD:AAY4012
Galba cubensis	BOLD:AAJ2755
Galba cubensis	BOLD:AAJ2755
Galba cubensis	BOLD:ADK3595
Galba cubensis	BOLD:ACF5140
Galba cubensis	BOLD:ACF5140
Galba cubensis	BOLD:ACF5140
Galba cubensis	BOLD:AAJ2755
Galba truncatula	BOLD:ACQ4826
Galba truncatula	BOLD:ACQ4826
Galba cubensis	BOLD:AAJ2755
Galba truncatula	BOLD:ABA2623
Galba truncatula	BOLD:ACQ4826
Geomalacus maculosus	BOLD:ACQ6972
Geomalacus maculosus	BOLD:ACW0755
Geomalacus maculosus	BOLD:ACW0755
Geomalacus maculosus	BOLD:ACW1282
